번호,시도명,시군구명,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
4377,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 팔괴리 1228,생활방범,2,200,도로,30,2012-12,033-370-2020,37.154476,128.469854,2018-10-05,4270000,강원도 영월군
4378,강원도,영월군,강원도 영월군청,,강원도 영월군 남면 광천리 산183번지,재난재해,1,200,남면(감시범위),30,2013-01,033-370-2423,37.156527,128.445611,2018-10-05,4270000,강원도 영월군
4379,강원도,영월군,강원도 영월군청,,강원도 영월군 주천면 주천리 1550,재난재해,1,200,전주형,30,2009-01,033-370-2494,37.288311,128.326081,2018-10-05,4270000,강원도 영월군
4380,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 120,생활방범,1,200,도로,30,2012-03,033-370-2020,37.175655,128.464708,2018-10-05,4270000,강원도 영월군
4381,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 덕포리 792-1,생활방범,2,200,도로,30,2011-11,033-370-2020,37.171758,128.876897,2018-10-05,4270000,강원도 영월군
4382,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 242,생활방범,1,200,도로,30,2010-10,033-370-2020,37.179798,128.464718,2018-10-05,4270000,강원도 영월군
4383,강원도,영월군,강원도 영월군청,,강원도 영월군 북면 문곡리 212,시설물관리,4,41,건물 내외부,30,2005-01,033-370-2334,37.221141,128.433111,2018-10-05,4270000,강원도 영월군
4384,강원도,영월군,강원도 영월군청,,강원도 영월군 북면 문곡리 212,시설물관리,16,41,관리동 좌측,30,2004-01,033-370-2337,37.221191,128.432971,2018-10-05,4270000,강원도 영월군
4385,강원도,영월군,강원도 영월군청,,강원도 영월군 중동면 연상리,시설물관리,4,41,휴양소부근,30,2012-01,033-370-2426,37.179861,128.592691,2018-10-05,4270000,강원도 영월군
4386,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 삼옥리 896,시설물관리,31,41,센터 내부,30,2010-01,033-370-2429,37.228131,128.505631,2018-10-05,4270000,강원도 영월군
4387,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 영흥리 972-2,시설물관리,4,200,회관정문,30,2014-01,033-370-2707,37.184861,128.468891,2018-10-05,4270000,강원도 영월군
4388,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 106,시설물관리,1,200,주변,30,2015-11,033-370-2255,37.177171,128.464611,2018-10-05,4270000,강원도 영월군
4389,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 덕포리 485-51,시설물관리,6,200,주변,30,2014-11,033-370-2305,37.178621,128.477311,2018-10-05,4270000,강원도 영월군
4390,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 81-178,시설물관리,12,200,주변,30,2013-01,033-370-2255,37.175721,128.462511,2018-10-05,4270000,강원도 영월군
4391,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 106,시설물관리,7,200,주변,30,2011-12,033-370-2255,37.177141,128.464611,2018-10-05,4270000,강원도 영월군
4392,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 105,시설물관리,18,41,내외부,30,2011-01,033-370-2255,37.179141,128.465281,2018-10-05,4270000,강원도 영월군
4873,강원도,철원군,철원군청,,강원도 철원군 철원읍 화지리 28-21(화지6리 마을회관 건너편),어린이보호,1,200,도로주변 100M,30,2013-05,033-450-5301,38.212774,127.216952,2019-06-30,4300000,강원도 철원군
4874,강원도,철원군,철원군청,강원도 철원군 동송읍 금학로210번길 3-10 유객주앞,,생활방범,2,200,상가주변 100M,30,2017-06,033-450-5301,38.207956,127.219018,2019-06-30,4300000,강원도 철원군
4875,강원도,철원군,철원군청,,강원도 철원군 동송읍 상노리 169-2 상노장로교회 뒷 도로,쓰레기단속,1,200,도로주변 30M,30,2014-05,033-450-5301,38.164022,127.242200,2019-06-30,4300000,강원도 철원군
4876,강원도,철원군,철원군청,강원도 철원군 동송읍 이평1로45번길 2 (정아슈퍼앞한전주),,쓰레기단속,1,200,도로주변 100M,30,2016-05,033-450-5301,38.2057797242,127.2136310732,2019-06-30,4300000,강원도 철원군
4877,강원도,철원군,철원군청,,강원도 철원군 동송읍 이평리 850-50 (에너지공원 앞),쓰레기단속,2,200,도로주변 50M,30,2013-11,033-450-5301,38.206638,127.215957,2019-06-30,4300000,강원도 철원군
4878,강원도,철원군,철원군청,강원도 철원군 동송읍 이평로95번길 24-1 (모벡스빌 앞 한전주),,쓰레기단속,1,200,도로주변 30M,30,2016-05,033-450-5301,38.207273,127.2131735,2019-06-30,4300000,강원도 철원군
4879,강원도,철원군,철원군청,강원도 철원군 동송읍 금학로251번길 21-2 (동주빌라 옆),,쓰레기단속,1,200,도로주변 30M,30,2015-05,033-450-5301,38.2096345,127.2139941,2019-06-30,4300000,강원도 철원군
4880,강원도,철원군,철원군청,,강원도 철원군 동송읍 오지리 1059-43 (구 한일염연앞 삼거리),쓰레기단속,1,200,도로주변 50M,30,2015-05,033-450-5301,38.173662,127.225440,2019-06-30,4300000,강원도 철원군
4881,강원도,철원군,철원군청,강원도 철원군 동송읍 태봉대교길 139  (태봉대교 앞),,쓰레기단속,1,200,도로주변 30M,30,2015-05,033-450-5301,38.2053310,127.2675620,2019-06-30,4300000,강원도 철원군
4882,강원도,철원군,철원군청,강원도 철원군 동송읍 직탕길 113 (직탕사거리 금비펜션 직전),,쓰레기단속,3,200,도로주변 30M,30,2014-05,033-450-5301,38.2087094,127.2642065,2019-06-30,4300000,강원도 철원군
4883,강원도,철원군,철원군청,강원도 철원군 서면 와수로 85-1 (미래공인중계사 옆 한전주),,쓰레기단속,1,200,도로주변 30M,30,2016-05,033-450-5301,38.2322123,127.433536,2019-06-30,4300000,강원도 철원군
4884,강원도,철원군,철원군청,강원도 철원군 서면 와수로184번길 6-3  (와수리 평남면옥 앞),,쓰레기단속,2,200,도로주변 30M,30,2014-05,033-450-5301,38.2394564,127.4394520,2019-06-30,4300000,강원도 철원군
4885,강원도,철원군,철원군청,강원도 철원군 서면 와수로166번길 9  (와수건강원 맞은편),,쓰레기단속,2,200,도로주변 50M,30,2014-05,033-450-5301,38.238295,127.439121,2019-06-30,4300000,강원도 철원군
4886,강원도,철원군,철원군청,강원도 철원군 서면 와수로 141 (태봉웨딩홀 앞),,쓰레기단속,2,200,도로주변 100M,30,2015-05,033-450-5301,38.236664,127.4364175,2019-06-30,4300000,강원도 철원군
4887,강원도,철원군,철원군청,강원도 철원군 서면 와수로184번길 54-1 (진주빌라 나동),,쓰레기단속,1,200,도로주변 30M,30,2015-05,033-450-5301,38.2382572,127.4417139,2019-06-30,4300000,강원도 철원군
4888,강원도,철원군,철원군청,,강원도 철원군 서면 와수리 1216-146 (만나식당 맞은 편),쓰레기단속,2,200,도로주변 30M,30,2019-05,033-450-5301,38.241793,127.437109,2019-06-30,4300000,강원도 철원군
4889,강원도,철원군,철원군청,,강원도 철원군 철원읍 화지리 28-113 (철원택시주차장앞한전주),쓰레기단속,1,200,도로주변 50M,30,2016-05,033-450-5301,38.210911,127.217473,2019-06-30,4300000,강원도 철원군
4890,강원도,철원군,철원군청,강원도 철원군 철원읍 금학로256번길 27  (화지6리 휴먼빌라 앞 한전주),,쓰레기단속,2,200,도로주변 100M,30,2019-05,033-450-5301,38.211746,127.2191215,2019-06-30,4300000,강원도 철원군
4891,강원도,철원군,철원군청,강원도 철원군 철원읍 금학로 469(화지리 소망주유소 앞),,쓰레기단속,1,200,주차장주변 50M,30,2015-05,033-450-5301,38.2287699,127.212169,2019-06-30,4300000,강원도 철원군
4892,강원도,철원군,철원군청,강원도 철원군 철원읍 금학로251번안길 12 (철원중고등학교 뒤 삼거리),,쓰레기단속,1,200,도로주변 30M,30,2015-05,033-450-5301,38.2096290014,127.2112811080,2019-06-30,4300000,강원도 철원군
4893,강원도,철원군,철원군청,강원도 철원군 철원읍 금학로 271 (화지2리 관전치안센터 앞 전주),,쓰레기단속,2,200,도로주변 30M,30,2019-05,033-450-5301,38.2122192,127.2150511,2019-06-30,4300000,강원도 철원군
4894,강원도,철원군,철원군청,강원도 철원군 철원읍 금학로 289 (화지리 운수대통 건너편 전주),,쓰레기단속,1,200,도로주변 50M,30,2016-05,033-450-5301,38.2136430,127.2140172,2019-06-30,4300000,강원도 철원군
4895,강원도,철원군,철원군청,강원도 철원군 철원읍 금학로329 (화지4리마을회관앞),,생활방범,2,200,도로주변 100M,30,2017-06,033-450-5301,38.2167486115,127.211827,2019-06-30,4300000,강원도 철원군
4896,강원도,철원군,철원군청,,강원도 철원군 철원읍 화지리 129-39번지 소망교회앞,생활방범,1,200,버스승강장주변 30M,30,2017-06,033-450-5301,38.216119,127.212606,2019-06-30,4300000,강원도 철원군
4897,강원도,철원군,철원군청,강원도 철원군 철원읍 금학로256번길 12 청하보석사우나 앞,,생활방범,1,200,도로주변 50M,30,2017-06,033-450-5301,38.211138,127.217469,2019-06-30,4300000,강원도 철원군
4898,강원도,철원군,철원군청,강원도 철원군 철원읍 금학로255번길 29-1 도서관앞,,생활방범,3,200,도로주변 50M,30,2017-06,033-450-5301,38.210483,127.212663,2019-06-30,4300000,강원도 철원군
4899,강원도,철원군,철원군청,강원도 철원군 철원읍 금학로279번길 24-1 철원읍사무소뒤,,생활방범,1,200,도로주변 50M,30,2017-06,033-450-5301,38.212372,127.212102,2019-06-30,4300000,강원도 철원군
4900,강원도,철원군,철원군청,강원도 철원군 철원읍 금학로291번길 17 철원초교옆,,생활방범,2,200,도로주변 100M,30,2017-06,033-450-5301,38.213543,127.212110,2019-06-30,4300000,강원도 철원군
4901,강원도,철원군,철원군청,,강원도 철원군 철원읍 화지리 845번지 화지공원앞,생활방범,1,200,도로주변 50M,30,2017-06,033-450-5301,38.211483,127.221031,2019-06-30,4300000,강원도 철원군
5328,강원도,양구군,양구군,강원도 양구군 남면 용하리 430-3,강원도 양구군 남면 용하리 430-3,생활방범,3,200,남면 용하삼거리(초등학교 앞),30,,033-480-2022,38.1090071,128.0335875,2019-06-10,4320000,강원도 양구군
5329,강원도,양구군,양구군,강원도 양구군 동면 원당리 627-3,강원도 양구군 동면 원당리 627-3,생활방범,3,200,동면 원당삼거리,30,,033-480-2022,38.1867179,128.040525,2019-06-10,4320000,강원도 양구군
5330,강원도,양구군,양구군,강원도 양구군 동면 임당리 574,강원도 양구군 동면 임당리 574,생활방범,2,200,동면 임당초교 앞,30,,033-480-2022,38.2013783,128.0424752,2019-06-10,4320000,강원도 양구군
5331,강원도,양구군,양구군,강원도 양구군 방산면 장거리길 30-1,강원도 양구군 방산면 장평리 246-1,생활방범,2,200,방산면사무소 앞,30,,033-480-2022,38.2081764,127.9502605,2019-06-10,4320000,강원도 양구군
5332,강원도,양구군,양구군,강원도 양구군 양구읍 양구새싹로 45,강원도 양구군 양구읍 상리 200-41,생활방범,5,200,양구초등학교 후문,30,,033-480-2022,38.1029720207,127.990234277,2019-06-10,4320000,강원도 양구군
5333,강원도,양구군,양구군,강원도 양구군 양구읍 하리 106-2,강원도 양구군 양구읍 하리 106-2,생활방범,4,200,레포츠공원(나라나무),30,,033-480-2022,38.1107126,127.9822232,2019-06-10,4320000,강원도 양구군
5334,강원도,양구군,양구군,강원도 양구군 양구읍 상리 531,강원도 양구군 양구읍 상리 531,생활방범,1,200,상리파출소 뒤 놀이터,30,,033-480-2022,38.105825,127.985575,2019-06-10,4320000,강원도 양구군
5335,강원도,양구군,양구군,강원도 양구군 양구읍 상리 207-53,강원도 양구군 양구읍 상리 207-53,생활방범,2,200,제이마트 뒤,30,,033-480-2022,38.1018429,127.988559,2019-06-10,4320000,강원도 양구군
5336,강원도,양구군,양구군,강원도 양구군 양구읍 상리 272-17,강원도 양구군 양구읍 상리 272-17,생활방범,2,200,상리 양자강 앞,30,,033-480-2022,38.1063583,127.989931,2019-06-10,4320000,강원도 양구군
5337,강원도,양구군,양구군,강원도 양구군 양구읍 중심로 191,강원도 양구군 양구읍 상리 332-4,생활방범,2,200,상리 전우사 앞,30,,033-480-2022,38.1071494,127.9893976,2019-06-10,4320000,강원도 양구군
5338,강원도,양구군,양구군,강원도 양구군 양구읍 하리 440-18,강원도 양구군 양구읍 하리 440-18,생활방범,2,200,중장비 주차장 입구,30,,033-480-2022,38.1096127,127.9893751,2019-06-10,4320000,강원도 양구군
5339,강원도,양구군,양구군,강원도 양구군 양구읍 상리 197-1,강원도 양구군 양구읍 상리 197-1,생활방범,2,200,양구초등학교 정문,30,,033-480-2022,38.1014888,127.9924811,2019-06-10,4320000,강원도 양구군
5340,강원도,양구군,양구군,강원도 양구군 동면 팔랑리 1289-13,강원도 양구군 동면 팔랑리 1289-13,생활방범,2,200,동면 팔랑 초등학교 입구,30,,033-480-2022,38.211727,128.0585922,2019-06-10,4320000,강원도 양구군
5341,강원도,양구군,양구군,강원도 양구군 해안면 만대리 산58-3,강원도 양구군 해안면 만대리 산58-3,차량방범,2,200,해안 돌산령 터널 앞,30,,033-480-2022,38.265363,128.1241564,2019-06-10,4320000,강원도 양구군
5342,강원도,양구군,양구군,강원도 양구군 양구읍 수인리 산37-4,강원도 양구군 양구읍 수인리 산37-4,차량방범,2,200,수인터널 입구 도로,30,,033-480-2022,38.0334512,127.9218451,2019-06-10,4320000,강원도 양구군
5343,강원도,양구군,양구군,강원도 양구군 남면 원리 산21-3,강원도 양구군 남면 원리 산21-3,차량방범,2,200,원리횟집 부근 도로,30,,033-480-2022,38.038475,128.047952,2019-06-10,4320000,강원도 양구군
5344,강원도,양구군,양구군,강원도 양구군 해안면 펀치볼로 1341-33,강원도 양구군 해안면 현리 10,생활방범,1,200,해안초등학교 정문 앞,30,,033-480-2022,38.2897886,128.1378606,2019-06-10,4320000,강원도 양구군
5345,강원도,양구군,양구군,강원도 양구군 남면 용하리 406-3,강원도 양구군 남면 용하리 406-3,생활방범,2,200,용하초등학교 정문 앞,30,,033-480-2022,38.1094167,128.034625,2019-06-10,4320000,강원도 양구군
5346,강원도,양구군,양구군,강원도 양구군 양구읍 하리 78-1,강원도 양구군 양구읍 하리 78-1,생활방범,2,200,비봉초등학교 정문 사거리,30,,033-480-2022,38.1092831,127.9874803,2019-06-10,4320000,강원도 양구군
5347,강원도,양구군,양구군,강원도 양구군 방산면 현리 42-5,강원도 양구군 방산면 현리 42-5,생활방범,2,200,방산초등학교 정문 앞,30,,033-480-2022,38.209274,127.944343,2019-06-10,4320000,강원도 양구군
5348,강원도,양구군,양구군,강원도 양구군 양구읍 상리 227-195,강원도 양구군 양구읍 상리 227-195,생활방범,4,200,라인스튜디오 사거리,30,,033-480-2022,38.104844,127.988434,2019-06-10,4320000,강원도 양구군
5349,강원도,양구군,양구군,강원도 양구군 양구읍 하리 34-11,강원도 양구군 양구읍 하리 34-11,생활방범,1,200,양구군청 정문,30,,033-480-2022,38.109525,127.9902639,2019-06-10,4320000,강원도 양구군
5350,강원도,양구군,양구군,강원도 양구군 양구읍 관공서로38번길 15,강원도 양구군 양구읍 하리 58-1,생활방범,1,200,양구군청 자료실,30,,033-480-2022,38.1101078012,127.9914206407,2019-06-10,4320000,강원도 양구군
5351,강원도,양구군,양구군,강원도 양구군 양구읍 정림리 185-15,강원도 양구군 양구읍 정림리 185-15,생활방범,3,200,정림교사거리,30,,033-480-2022,38.1014766,127.9843676,2019-06-10,4320000,강원도 양구군
5352,강원도,양구군,양구군,강원도 양구군 양구읍 수인리 190-9,강원도 양구군 양구읍 수인리 190-9,생활방범,2,200,수인리 양춘경계 구도로,30,,033-480-2022,38.0200715,127.9252475,2019-06-10,4320000,강원도 양구군
5353,강원도,양구군,양구군,강원도 양구군 해안면 만대리 산58-3,강원도 양구군 해안면 만대리 산58-3,생활방범,1,200,해안 돌산령 구도로 진입로,30,,033-480-2022,38.1625462,128.1201538,2019-06-10,4320000,강원도 양구군
5354,강원도,양구군,양구군,강원도 양구군 남면 죽리 186-2,강원도 양구군 남면 죽리 186-2,생활방범,4,200,송청사거리,30,,033-480-2022,38.0856999,127.9974289,2019-06-10,4320000,강원도 양구군
5355,강원도,양구군,양구군,강원도 양구군 남면 청리 산168-1,강원도 양구군 남면 청리 산168-1,생활방범,2,200,상용터널 남면 전원택지 입구,30,,033-480-2022,38.1068549,128.0084244,2019-06-10,4320000,강원도 양구군
3804,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 횡성읍 읍하리 58-1,시설물관리,1,41,,30,2004-01,033-340-2961,37.4917027,127.9850466,2019-12-18,4260000,강원도 횡성군
3840,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 둔내면 둔방내리 120-1,생활방범,1,200,,30,2016-06,033-340-2961,37.4976808,128.2045315,2019-12-18,4260000,강원도 횡성군
3841,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 서원면 석화리 868-1,생활방범,1,200,,30,2016-06,033-340-2961,37.489916,127.776202,2019-12-18,4260000,강원도 횡성군
3842,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 서원면 석화리 산67-2,생활방범,1,130,,30,2019-06,033-340-2961,37.4605982,127.8081687,2019-12-18,4260000,강원도 횡성군
3843,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 우천면 법주리 501-1,생활방범,1,130,,30,2019-06,033-340-2961,37.446192,128.0539142,2019-12-18,4260000,강원도 횡성군
3844,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 소초면 학곡리 462-1,생활방범,1,130,,30,2019-06,033-340-2961,37.440494,128.062169,2019-12-18,4260000,강원도 횡성군
3845,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 강림면 월현리 4-9,생활방범,1,130,,30,2019-06,033-340-2961,37.3462272,128.1813052,2019-12-18,4260000,강원도 횡성군
3846,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 둔내면 우용리 112-1,생활방범,1,200,,30,2016-06,033-340-2961,37.489928,128.237412,2019-12-18,4260000,강원도 횡성군
3847,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 공근면 상창봉리 69-3,생활방범,1,130,,30,2019-06,033-340-2961,37.577249,127.9078669,2019-12-18,4260000,강원도 횡성군
3848,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 갑천면 율동리 산118-1,생활방범,1,130,,30,2012-08,033-340-2961,37.5682587,128.1192526,2019-12-18,4260000,강원도 횡성군
3849,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 공근면 상동리 149-1,생활방범,1,200,,30,2016-06,033-340-2961,37.626822,127.992757,2019-12-18,4260000,강원도 횡성군
3850,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 둔내면 삽교리 산1-11,생활방범,1,130,,30,2012-08,033-340-2961,37.539449,128.297033,2019-12-18,4260000,강원도 횡성군
3851,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 서원면 창촌리 582,시설물관리,1,41,,30,2004-01,033-340-2961,37.4869757,127.8505722,2019-12-18,4260000,강원도 횡성군
3852,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 강림면 강림리 1538,시설물관리,1,41,,30,2004-01,033-340-2961,37.36021269,128.1254484,2019-12-18,4260000,강원도 횡성군
3853,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 강림면 강림리 1538,시설물관리,1,41,,30,2004-01,033-340-2961,37.36021269,128.1254484,2019-12-18,4260000,강원도 횡성군
3854,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 강림면 강림리 1538,시설물관리,1,41,,30,2004-01,033-340-2961,37.36021269,128.1254484,2019-12-18,4260000,강원도 횡성군
3855,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 공근면 학담리 775,시설물관리,1,41,,30,2004-01,033-340-2961,37.528443,127.961649,2019-12-18,4260000,강원도 횡성군
3856,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 공근면 학담리 775,시설물관리,1,41,,30,2004-01,033-340-2961,37.528443,127.961649,2019-12-18,4260000,강원도 횡성군
3857,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 공근면 학담리 775,시설물관리,1,41,,30,2004-01,033-340-2961,37.528443,127.961649,2019-12-18,4260000,강원도 횡성군
3858,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 공근면 학담리 775,시설물관리,1,41,,30,2004-01,033-340-2961,37.528443,127.961649,2019-12-18,4260000,강원도 횡성군
3859,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 공근면 학담리 775,시설물관리,1,41,,30,2004-01,033-340-2961,37.528443,127.961649,2019-12-18,4260000,강원도 횡성군
3860,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 횡성읍 마산리 201-1,교통단속,1,200,,90,2017-06,033-340-2961,37.4865196,128.0016282,2019-12-18,4260000,강원도 횡성군
3861,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 횡성읍 마산리 667-1,교통단속,1,300,,90,2019-06,033-340-2961,37.4865494,128.0013976,2019-12-18,4260000,강원도 횡성군
3862,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 횡성읍 마산리 667-1,교통단속,1,300,,90,2019-06,033-340-2961,37.4865494,128.0013976,2019-12-18,4260000,강원도 횡성군
3863,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 횡성읍 마산리 667-1,교통단속,1,300,,90,2019-06,033-340-2961,37.4865494,128.0013976,2019-12-18,4260000,강원도 횡성군
3864,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 서원면 석화리 280-5,교통단속,1,200,,90,2017-06,033-340-2961,37.451471,127.807441,2019-12-18,4260000,강원도 횡성군
3865,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 소초면 둔둔리 산32-30,교통단속,1,149,,90,2015-02,033-340-2961,37.4549412,127.9786311,2019-12-18,4260000,강원도 횡성군
3866,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 소초면 둔둔리 산32-30,교통단속,1,149,,90,2015-02,033-340-2961,37.4549412,127.9786311,2019-12-18,4260000,강원도 횡성군
3867,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 공근면 신촌리 산18-1,교통단속,1,700,,90,2018-06,033-340-2961,37.5139399,127.9533015,2019-12-18,4260000,강원도 횡성군
3868,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 공근면 신촌리 산18-1,교통단속,1,700,,90,2018-06,033-340-2961,37.5139399,127.9533015,2019-12-18,4260000,강원도 횡성군
3869,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 횡성읍 반곡리 산43-6,교통단속,1,149,,90,2009-11,033-340-2961,37.4649385,127.9435318,2019-12-18,4260000,강원도 횡성군
3870,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 횡성읍 정암리 61-11,교통단속,1,149,,90,2009-11,033-340-2961,37.451841,128.035949,2019-12-18,4260000,강원도 횡성군
3871,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 우천면 우항리 325-2,교통단속,1,149,,90,2009-11,033-340-2961,37.4508042,128.0718113,2019-12-18,4260000,강원도 횡성군
3872,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 우천면 우항리 325-2,교통단속,1,149,,90,2009-11,033-340-2961,37.4508042,128.0718113,2019-12-18,4260000,강원도 횡성군
3873,강원도,횡성군,강원도 횡성군청,,강원도 횡성군 둔내면 둔방내리 317-5,교통단속,1,149,,90,2009-11,033-340-2961,37.4963013,128.2041002,2019-12-18,4260000,강원도 횡성군
4393,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 236-2,시설물관리,4,200,청사외부,30,2013-04,033-370-2273,37.185221,128.461921,2018-10-05,4270000,강원도 영월군
4394,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 236-2,시설물관리,3,300,실내외,30,2015-09,033-370-2462,37.185221,128.461921,2018-10-05,4270000,강원도 영월군
4395,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 242,시설물관리,3,200,실내,30,2015-01,033-370-2231,37.183691,128.461831,2018-10-05,4270000,강원도 영월군
4396,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 242,시설물관리,16,200,청사내외부,30,2015-04,033-370-2231,37.183611,128.461691,2018-10-05,4270000,강원도 영월군
4397,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 242,시설물관리,12,41,청사내외부,30,2015-04,033-370-2231,37.183691,128.461831,2018-10-05,4270000,강원도 영월군
4398,강원도,영월군,강원도 영월군청,,강원도 영월군 상동읍 내덕리 43-4,시설물관리,5,200,건물내외부,30,2014-11,033-370-2645,37.125561,128.825471,2018-10-05,4270000,강원도 영월군
4399,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 253-23,시설물관리,14,200,건물내,30,2013-04,033-370-2351,37.183281,128.466391,2018-10-05,4270000,강원도 영월군
4400,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 11-1,시설물관리,16,200,건물외부,30,2015-01,033-370-2351,37.182331,128.467111,2018-10-05,4270000,강원도 영월군
4401,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 246,시설물관리,8,41,청사내외부,30,2012-01,033-370-2550,37.184031,128.463471,2018-10-05,4270000,강원도 영월군
4402,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 217-2,시설물관리,13,200,관람실,30,2013-01,033-370-2931,37.181891,128.461511,2018-10-05,4270000,강원도 영월군
4403,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 217-2,시설물관리,46,200,관람실,30,2005-01,033-370-2361,37.181891,128.461511,2018-10-05,4270000,강원도 영월군
4404,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 영흥리 893-1,시설물관리,6,200,외부,30,2014-01,033-370-2543,37.185191,128.476781,2018-10-05,4270000,강원도 영월군
4405,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 덕포리 951,시설물관리,3,200,옥상,30,2003-01,033-370-2551,37.190191,128.501251,2018-10-05,4270000,강원도 영월군
4406,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 242,시설물관리,3,200,청사내,30,2009-01,033-370-2706,37.183691,128.461831,2018-10-05,4270000,강원도 영월군
4407,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 영흥리 904-14,시설물관리,2,200,다리,30,2009-01,033-370-2487,37.190191,128.501251,2018-10-05,4270000,강원도 영월군
4408,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 덕포리 412-3,재난재해,1,200,옥상,30,2003-01,033-370-2488,37.181611,128.485941,2018-10-05,4270000,강원도 영월군
4409,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 덕포리 576-2,재난재해,1,200,옥상,30,2003-01,033-370-2488,37.178971,128.475831,2018-10-05,4270000,강원도 영월군
4410,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 덕포리 980,재난재해,3,200,옥상 내부,30,2003-01,033-370-2488,37.180281,128.499221,2018-10-05,4270000,강원도 영월군
4411,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 영흥리 904-14,재난재해,1,200,옥상,30,2003-01,033-370-2488,37.182311,128.471811,2018-10-05,4270000,강원도 영월군
4412,강원도,영월군,강원도 영월군청,,강원도 영월군 영월읍 하송리 81-59,재난재해,6,200,옥상 내부,30,2004-01,033-370-2488,37.182691,128.466691,2018-10-05,4270000,강원도 영월군
4413,강원도,영월군,강원도 영월군청,,강원도 영월군 한반도면 쌍용리 756-7,재난재해,1,300,한전주,30,2015-01,033-370-2488,37.183671,128.320941,2018-10-05,4270000,강원도 영월군
4414,강원도,영월군,강원도 영월군청,,강원도 영월군 김삿갓면 각동리 6-1,재난재해,1,300,한전주,30,2015-01,033-370-2488,37.117171,128.511391,2018-10-05,4270000,강원도 영월군
